Time_s,Ch_0,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6
3.928962,-0.089464,,,,,,
3.929428,0.394110,,,,,,
3.929893,0.931060,,,,,,
3.930359,1.258869,,,,,,
3.930824,1.486641,,,,,,
3.931290,1.596918,,,,,,
3.931755,1.653483,,,,,,
3.932221,1.726665,,,,,,
3.932686,1.723980,,,,,,
3.933152,1.663554,,,,,,
3.933617,1.578958,,,,,,
3.934083,1.393652,,,,,,
3.934548,1.112001,,,,,,
3.935014,0.836057,,,,,,
3.935479,0.462425,,,,,,
3.935945,0.160967,,,,,,
3.936410,0.012253,,,,,,
3.936876,-0.062608,,,,,,
3.937341,-0.125719,,,,,,
3.937807,-0.249928,,,,,,
3.938272,-0.278798,,,,,,
3.938738,-0.118669,,,,,,
3.939204,0.122698,,,,,,
3.939669,0.445975,,,,,,
3.940135,0.864591,,,,,,
3.940600,1.267262,,,,,,
3.941066,1.675639,,,,,,
3.941531,2.155352,,,,,,
3.941997,2.457145,,,,,,
3.942462,2.610224,,,,,,
3.942928,2.682399,,,,,,
3.943393,2.671321,,,,,,
3.943859,2.671153,,,,,,
3.944324,2.595453,,,,,,
3.944790,2.476280,,,,,,
3.945255,2.320516,,,,,,
3.945721,2.054643,,,,,,
3.946186,1.686717,,,,,,
3.946652,1.311574,,,,,,
3.947117,0.845121,,,,,,
3.947583,0.416770,,,,,,
3.948048,0.146197,,,,,,
3.948514,-0.030381,,,,,,
3.948979,-0.179095,,,,,,
3.949445,-0.382864,,,,,,
3.949910,-0.503044,,,,,,
3.950376,-0.442954,,,,,,
3.950841,-0.284337,,,,,,
3.951307,-0.046830,,,,,,
3.951772,0.294575,,,,,,
3.952238,0.607614,,,,,,
3.952703,0.922164,,,,,,
3.953169,1.347326,,,,,,
3.953635,1.619074,,,,,,
3.954100,1.712902,,,,,,
3.954566,1.738079,,,,,,
3.955031,1.671946,,,,,,
3.955497,1.616388,,,,,,
3.955962,1.495705,,,,,,
3.956428,1.320470,,,,,,
3.956893,1.117708,,,,,,
3.957359,0.822629,,,,,,
3.957824,0.383871,,,,,,
3.958290,-0.081071,,,,,,
3.958755,-0.618189,,,,,,
3.959221,-1.140032,,,,,,
3.959686,-1.490669,,,,,,
3.960152,-1.739086,,,,,,
3.960617,-1.902907,,,,,,
3.961083,-2.099962,,,,,,
3.961548,-2.284260,,,,,,
3.962014,-2.272007,,,,,,
3.962479,-2.138231,,,,,,
3.962945,-1.948562,,,,,,
3.963410,-1.619074,,,,,,
3.963876,-1.283207,,,,,,
3.964341,-0.974029,,,,,,
3.964807,-0.534600,,,,,,
3.965272,-0.164157,,,,,,
3.965738,0.003189,,,,,,
3.966203,0.064958,,,,,,
3.966669,0.042130,,,,,,
3.967135,0.026688,,,,,,
3.967600,-0.027527,,,,,,
3.968066,-0.199908,,,,,,
3.968531,-0.372122,,,,,,
3.968997,-0.602411,,,,,,
3.969462,-0.971847,,,,,,
3.969928,-1.366293,,,,,,
3.970393,-1.782055,,,,,,
3.970859,-2.246326,,,,,,
3.971324,-2.527474,,,,,,
3.971790,-2.708248,,,,,,
3.972255,-2.806943,,,,,,
3.972721,-2.901106,,,,,,
3.973186,-3.013397,,,,,,
3.973652,-2.915709,,,,,,
3.974117,-2.672663,,,,,,
3.974583,-2.345022,,,,,,
3.975048,-1.890150,,,,,,
3.975514,-1.361089,,,,,,
3.975979,-0.896315,,,,,,
3.976445,-0.317067,,,,,,
3.976910,0.251942,,,,,,
3.977376,0.600732,,,,,,
3.977841,0.850492,,,,,,
3.978307,0.999207,,,,,,
3.978772,1.105623,,,,,,
3.979238,1.209018,,,,,,
3.979703,1.198611,,,,,,
3.980169,1.132479,,,,,,
3.980634,1.000214,,,,,,
3.981100,0.720073,,,,,,
3.981566,0.373465,,,,,,
3.982031,-0.025681,,,,,,
3.982497,-0.518486,,,,,,
3.982962,-0.887083,,,,,,
3.983428,-1.141711,,,,,,
3.983893,-1.367132,,,,,,
3.984359,-1.594736,,,,,,
3.984824,-1.885451,,,,,,
3.985290,-2.018051,,,,,,
3.985755,-1.992370,,,,,,
3.986221,-1.886625,,,,,,
3.986686,-1.676310,,,,,,
3.987152,-1.349172,,,,,,
3.987617,-1.069703,,,,,,
3.988083,-0.689693,,,,,,
3.988548,-0.258656,,,,,,
3.989014,-0.025681,,,,,,
3.989479,0.129412,,,,,,
3.989945,0.202258,,,,,,
3.990410,0.246235,,,,,,
3.990876,0.332509,,,,,,
3.991341,0.343252,,,,,,
3.991807,0.316732,,,,,,
3.992272,0.292393,,,,,,
3.992738,0.149218,,,,,,
3.993203,-0.042634,,,,,,
3.993669,-0.217700,,,,,,
3.994134,-0.483574,,,,,,
3.994600,-0.653101,,,,,,
3.995066,-0.650919,,,,,,
3.995531,-0.606439,,,,,,
3.995997,-0.528222,,,,,,
3.996462,-0.526207,,,,,,
3.996928,-0.412406,,,,,,
3.997393,-0.127062,,,,,,
3.997859,0.220386,,,,,,
3.998324,0.631281,,,,,,
3.998790,1.134157,,,,,,
3.999255,1.587350,,,,,,
3.999721,2.039200,,,,,,
4.000186,2.568261,,,,,,
4.000652,2.873411,,,,,,
4.001117,3.034546,,,,,,
4.001583,3.081544,,,,,,
4.002048,3.046632,,,,,,
4.002514,3.015076,,,,,,
4.002979,2.901442,,,,,,
4.003445,2.695827,,,,,,
4.003910,2.476616,,,,,,
4.004376,2.134874,,,,,,
4.004841,1.685374,,,,,,
4.005307,1.231174,,,,,,
4.005772,0.683146,,,,,,
4.006238,0.195041,,,,,,
4.006703,-0.111788,,,,,,
4.007169,-0.340902,,,,,,
4.007634,-0.530571,,,,,,
4.008100,-0.727459,,,,,,
4.008566,-0.881712,,,,,,
4.009031,-0.888426,,,,,,
4.009497,-0.799130,,,,,,
4.009962,-0.619867,,,,,,
4.010428,-0.308507,,,,,,
4.010893,0.012253,,,,,,
4.011359,0.330159,,,,,,
4.011824,0.812222,,,,,,
4.012290,1.178134,,,,,,
4.012755,1.405402,,,,,,
4.013221,1.563851,,,,,,
4.013686,1.647944,,,,,,
4.014152,1.770977,,,,,,
4.014617,1.862287,,,,,,
4.015083,1.892500,,,,,,
4.015548,1.893172,,,,,,
4.016014,1.833753,,,,,,
4.016479,1.660868,,,,,,
4.016945,1.457435,,,,,,
4.017410,1.166720,,,,,,
4.017876,0.858549,,,,,,
4.018341,0.703792,,,,,,
4.018807,0.703792,,,,,,
4.019272,0.551049,,,,,,
4.019738,0.424155,,,,,,
4.020203,0.334188,,,,,,
4.020669,0.428519,,,,,,
4.021134,0.609461,,,,,,
4.021600,0.833707,,,,,,
4.022065,1.174105,,,,,,
4.022531,1.510475,,,,,,
4.022997,1.778698,,,,,,
4.023462,2.128161,,,,,,
4.023928,2.361807,,,,,,
4.024393,2.406455,,,,,,
4.024859,2.334951,,,,,,
4.025324,2.120439,,,,,,
4.025790,1.911971,,,,,,
4.026255,1.661875,,,,,,
4.026721,1.314427,,,,,,
4.027186,0.927031,,,,,,
4.027652,0.504051,,,,,,
4.028117,-0.040787,,,,,,
4.028583,-0.584283,,,,,,
4.029048,-1.175113,,,,,,
4.029514,-1.816129,,,,,,
4.029979,-2.260258,,,,,,
4.030445,-2.551644,,,,,,
4.030910,-2.785290,,,,,,
4.031376,-3.039918,,,,,,
4.031841,-3.261311,,,,,,
4.032307,-3.264332,,,,,,
4.032772,-3.122164,,,,,,
4.033238,-2.913024,,,,,,
4.033703,-2.544091,,,,,,
4.034169,-2.111376,,,,,,
4.034634,-1.719615,,,,,,
4.035100,-1.228992,,,,,,
4.035565,-0.743740,,,,,,
4.036031,-0.449668,,,,,,
4.036497,-0.236835,,,,,,
4.036962,-0.124041,,,,,,
4.037428,-0.036088,,,,,,
4.037893,0.065629,,,,,,
4.038359,0.090471,,,,,,
4.038824,0.049180,,,,,,
4.039290,-0.071336,,,,,,
4.039755,-0.313375,,,,,,
4.040221,-0.597208,,,,,,
4.040686,-0.943145,,,,,,
4.041152,-1.408255,,,,,,
4.041617,-1.408255,,,,,,
4.042083,-1.886122,,,,,,
4.042548,-2.007813,,,,,,
4.043014,-2.136553,,,,,,
4.043479,-2.298024,,,,,,
4.043945,-2.303059,,,,,,
4.044410,-2.159548,,,,,,
4.044876,-1.948226,,,,,,
4.045341,-1.659861,,,,,,
4.045807,-1.290929,,,,,,
4.046272,-0.956909,,,,,,
4.046738,-0.549538,,,,,,
4.047203,-0.144518,,,,,,
4.047669,0.083085,,,,,,
4.048134,0.229450,,,,,,
4.048600,0.279805,,,,,,
4.049065,0.273091,,,,,,
4.049531,0.286183,,,,,,
4.049997,0.286183,,,,,,
4.050462,0.078721,,,,,,
4.050928,-0.094835,,,,,,
4.051393,-0.392767,,,,,,
4.051859,-0.751797,,,,,,
4.052324,-1.120729,,,,,,
4.052790,-1.580972,,,,,,
4.053255,-1.930434,,,,,,
4.053721,-2.124468,,,,,,
4.054186,-2.248676,,,,,,
4.054652,-2.368856,,,,,,
4.055117,-2.548119,,,,,,
4.055583,-2.554162,,,,,,
4.056048,-2.377417,,,,,,
4.056514,-2.119097,,,,,,
4.056979,-1.759228,,,,,,
4.057445,-1.271458,,,,,,
4.057910,-0.840253,,,,,,
4.058376,-0.345434,,,,,,
4.058841,0.218708,,,,,,
4.059307,0.593011,,,,,,
4.059772,0.851164,,,,,,
4.060238,1.021027,,,,,,
4.060703,1.132479,,,,,,
4.061169,1.269780,,,,,,
4.061634,1.343633,,,,,,
4.062100,1.384253,,,,,,
4.062565,1.379553,,,,,,
4.063031,1.237217,,,,,,
4.063496,1.022370,,,,,,
4.063962,0.819944,,,,,,
4.064428,0.493645,,,,,,
4.064893,0.242206,,,,,,
4.065359,0.164660,,,,,,
4.065824,0.148043,,,,,,
4.066290,0.135454,,,,,,
4.066755,0.008225,,,,,,
4.067221,-0.028702,,,,,,
4.067686,0.123369,,,,,,
4.068152,0.363729,,,,,,
4.068617,0.659815,,,,,,
4.069083,1.053086,,,,,,
4.069548,1.403388,,,,,,
4.070014,1.738415,,,,,,
4.070479,2.163073,,,,,,
4.070945,2.395209,,,,,,
4.071410,2.509514,,,,,,
4.071876,2.557183,,,,,,
4.072341,2.491722,,,,,,
4.072807,2.491722,,,,,,
4.073272,2.348211,,,,,,
4.073738,2.192279,,,,,,
4.074203,2.005295,,,,,,
4.074669,1.728679,,,,,,
4.075134,1.372671,,,,,,
4.075600,1.021363,,,,,,
4.076065,0.583780,,,,,,
4.076531,0.187488,,,,,,
4.076996,-0.025010,,,,,,
4.077462,-0.143343,,,,,,
4.077928,-0.230121,,,,,,
4.078393,-0.368093,,,,,,
4.078859,-0.450340,,,,,,
4.079324,-0.299947,,,,,,
4.079790,-0.029038,,,,,,
4.080255,0.302296,,,,,,
4.080721,0.743069,,,,,,
4.081186,1.198779,,,,,,
4.081652,1.627298,,,,,,
4.082117,2.152331,,,,,,
4.082583,2.513542,,,,,,
4.083048,2.693141,,,,,,
4.083514,2.768673,,,,,,
4.083979,2.713619,,,,,,
4.084445,2.637079,,,,,,
4.084910,2.497429,,,,,,
4.085376,2.284260,,,,,,
4.085841,2.047257,,,,,,
4.086307,1.724651,,,,,,
4.086772,1.264073,,,,,,
4.087238,0.799466,,,,,,
4.087703,0.261006,,,,,,
4.088169,-0.309850,,,,,,
4.088634,-0.692546,,,,,,
4.089100,-0.970504,,,,,,
4.089565,-1.195254,,,,,,
4.090031,-1.451728,,,,,,
4.090496,-1.715251,,,,,,
4.090962,-1.741100,,,,,,
4.091428,-1.618906,,,,,,
4.091893,-1.415473,,,,,,
4.092359,-1.071885,,,,,,
4.092824,-0.680629,,,,,,
4.093290,-0.309514,,,,,,
4.093755,0.207965,,,,,,
4.094221,0.646723,,,,,,
4.094686,0.881712,,,,,,
4.095152,1.054597,,,,,,
4.095617,1.112001,,,,,,
4.096083,1.151949,,,,,,
4.096548,1.168734,,,,,,
4.097014,1.095216,,,,,,
4.097479,0.997528,,,,,,
4.097945,0.852338,,,,,,
4.098410,0.561120,,,,,,
4.098876,0.277287,,,,,,
4.099341,-0.055222,,,,,,
4.099807,-0.491966,,,,,,
4.100272,-0.783352,,,,,,
4.100738,-0.972015,,,,,,
4.101203,-1.131136,,,,,,
4.101669,-1.316945,,,,,,
4.102134,-1.564858,,,,,,
4.102600,-1.671946,,,,,,
4.103065,-1.627802,,,,,,
4.103531,-1.542199,,,,,,
4.103996,-1.542199,,,,,,
4.104462,-1.137682,,,,,,
4.104927,-0.959930,,,,,,
4.105393,-0.691371,,,,,,
4.105859,-0.430701,,,,,,
4.106324,-0.410559,,,,,,
4.106790,-0.450843,,,,,,
4.107255,-0.606439,,,,,,
4.107721,-0.824979,,,,,,
4.108186,-1.021363,,,,,,
4.108652,-1.301503,,,,,,
4.109117,-1.609842,,,,,,
4.109583,-1.910628,,,,,,
4.110048,-2.326223,,,,,,
4.110514,-2.774716,,,,,,
4.110979,-3.189975,,,,,,
4.111445,-3.658274,,,,,,
4.111910,-3.973495,,,,,,
4.112376,-4.108782,,,,,,
4.112841,-4.130938,,,,,,
4.113307,-4.110124,,,,,,
4.113772,-4.083604,,,,,,
4.114238,-3.881010,,,,,,
4.114703,-3.470619,,,,,,
4.115169,-2.971099,,,,,,
4.115634,-2.370871,,,,,,
4.116100,-1.671946,,,,,,
4.116565,-1.018677,,,,,,
4.117031,-0.297261,,,,,,
4.117496,0.481056,,,,,,
4.117962,1.041169,,,,,,
4.118427,1.466163,,,,,,
4.118893,1.800519,,,,,,
4.119359,2.052293,,,,,,
4.119824,2.305409,,,,,,
4.120290,2.438346,,,,,,
4.120755,2.496925,,,,,,
4.121221,2.509514,,,,,,
4.121686,2.366506,,,,,,
4.122152,2.103990,,,,,,
4.122617,1.828717,,,,,,
4.123083,1.410941,,,,,,
4.123548,1.041169,,,,,,
4.124014,0.802823,,,,,,
4.124479,0.589990,,,,,,
4.124945,0.391928,,,,,,
4.125410,0.126055,,,,,,
4.125876,-0.024338,,,,,,
4.126341,0.004868,,,,,,
4.126807,0.004868,,,,,,
4.127272,0.348287,,,,,,
4.127738,0.669215,,,,,,
4.128203,0.952544,,,,,,
4.128669,1.280186,,,,,,
4.129134,1.703838,,,,,,
4.129600,1.956954,,,,,,
4.130065,2.083513,,,,,,
4.130531,2.151324,,,,,,
4.130996,2.120775,,,,,,
4.131462,2.121447,,,,,,
4.131927,2.066728,,,,,,
4.132393,1.939834,,,,,,
4.132859,1.810590,,,,,,
4.133324,1.609171,,,,,,
4.133790,1.314427,,,,,,
4.134255,1.042847,,,,,,
4.134721,0.696742,,,,,,
4.135186,0.696742,,,,,,
4.135652,0.236835,,,,,,
4.136117,0.145190,,,,,,
4.136583,0.077714,,,,,,
4.137048,-0.061936,,,,,,
4.137514,-0.140154,,,,,,
4.137979,-0.046494,,,,,,
4.138445,0.167346,,,,,,
4.138910,0.437247,,,,,,
4.139376,0.801816,,,,,,
4.139841,1.159335,,,,,,
4.140307,1.498726,,,,,,
4.140772,1.952087,,,,,,
4.141238,2.256733,,,,,,
4.141703,2.383291,,,,,,
4.142169,2.399908,,,,,,
4.142634,2.320180,,,,,,
4.143100,2.228031,,,,,,
4.143565,2.057496,,,,,,
4.144031,1.786587,,,,,,
4.144496,1.485634,,,,,,
4.144962,1.093538,,,,,,
4.145427,0.574884,,,,,,
4.145893,0.036759,,,,,,
4.146358,-0.584619,,,,,,
4.146824,-1.233021,,,,,,
4.147290,-1.698299,,,,,,
4.147755,-2.053971,,,,,,
4.148221,-2.383963,,,,,,
4.148686,-2.728054,,,,,,
4.149152,-3.015076,,,,,,
4.149617,-3.083223,,,,,,
4.150083,-3.017594,,,,,,
4.150548,-2.847562,,,,,,
4.151014,-2.540063,,,,,,
4.151479,-2.209400,,,,,,
4.151945,-1.905928,,,,,,
4.152410,-1.432258,,,,,,
4.152876,-1.036973,,,,,,
4.153341,-0.800137,,,,,,
4.153807,-0.641352,,,,,,
4.154272,-0.558099,,,,,,
4.154738,-0.452689,,,,,,
4.155203,-0.360540,,,,,,
4.155669,-0.318746,,,,,,
4.156134,-0.283833,,,,,,
4.156600,-0.273426,,,,,,
4.157065,-0.382864,,,,,,
4.157531,-0.520500,,,,,,
4.157996,-0.520500,,,,,,
4.158462,-1.013977,,,,,,
4.158927,-1.122576,,,,,,
4.159393,-1.148928,,,,,,
4.159858,-1.123415,,,,,,
4.160324,-1.113008,,,,,,
4.160790,-1.155642,,,,,,
4.161255,-1.027070,,,,,,
4.161721,-0.805341,,,,,,
4.162186,-0.556085,,,,,,
4.162652,-0.220554,,,,,,
4.163117,0.127398,,,,,,
4.163583,0.394614,,,,,,
4.164048,0.725948,,,,,,
4.164514,1.020356,,,,,,
4.164979,1.115694,,,,,,
4.165445,1.110658,,,,,,
4.165910,0.980743,,,,,,
4.166376,0.835050,,,,,,
4.166841,0.710674,,,,,,
4.167307,0.495323,,,,,,
4.167772,0.263523,,,,,,
4.168238,0.034073,,,,,,
4.168703,-0.308507,,,,,,
4.169169,-0.653437,,,,,,
4.169634,-1.011292,,,,,,
4.170100,-1.430579,,,,,,
4.170565,-1.697124,,,,,,
4.171031,-1.801022,,,,,,
4.171496,-1.845167,,,,,,
4.171962,-1.875380,,,,,,
4.172427,-1.913817,,,,,,
4.172893,-1.759396,,,,,,
4.173358,-1.438972,,,,,,
4.173824,-1.065675,,,,,,
4.174290,-0.578241,,,,,,
4.174755,-0.000504,,,,,,
4.175221,0.516136,,,,,,
4.175686,1.081453,,,,,,
4.176152,1.683360,,,,,,
4.176617,2.068742,,,,,,
4.177083,2.356435,,,,,,
4.177548,2.521935,,,,,,
4.178014,2.604181,,,,,,
4.178479,2.689448,,,,,,
4.178945,2.688106,,,,,,
4.179410,2.620294,,,,,,
4.179876,2.498436,,,,,,
4.180341,2.242802,,,,,,
4.180807,1.915999,,,,,,
4.181272,1.559487,,,,,,
4.181738,1.053254,,,,,,
4.182203,0.655451,,,,,,
4.182669,0.397299,,,,,,
4.183134,0.192523,,,,,,
4.183600,-0.020981,,,,,,
4.184065,-0.288869,,,,,,
4.184531,-0.423148,,,,,,
4.184996,-0.369436,,,,,,
4.185462,-0.258656,,,,,,
4.185927,-0.051194,,,,,,
4.186393,0.220722,,,,,,
4.186858,0.447654,,,,,,
4.187324,0.757000,,,,,,
4.187789,1.149264,,,,,,
4.188255,1.353201,,,,,,
4.188721,1.467170,,,,,,
4.189186,1.467170,,,,,,
4.189652,1.421851,,,,,,
4.190117,1.397009,,,,,,
4.190583,1.314092,,,,,,
4.191048,1.188876,,,,,,
4.191514,1.049561,,,,,,
4.191979,0.802487,,,,,,
4.192445,0.452354,,,,,,
4.192910,0.126055,,,,,,
4.193376,-0.311360,,,,,,
4.193841,-0.689693,,,,,,
4.194307,-0.904204,,,,,,
4.194772,-1.054261,,,,,,
4.195238,-1.167391,,,,,,
4.195703,-1.357900,,,,,,
4.196169,-1.464820,,,,,,
4.196634,-1.364446,,,,,,
4.197100,-1.171923,,,,,,
4.197565,-0.947509,,,,,,
4.198031,-0.595361,,,,,,
4.198496,-0.269230,,,,,,
4.198962,0.052201,,,,,,
4.199427,0.508415,,,,,,
4.199893,0.811551,,,,,,
4.200358,0.960601,,,,,,
4.200824,1.028244,,,,,,
4.201289,0.958587,,,,,,
4.201755,0.923339,,,,,,
4.202221,0.837736,,,,,,
4.202686,0.671901,,,,,,
4.203152,0.504723,,,,,,
4.203617,0.260670,,,,,,
4.204083,-0.097520,,,,,,
4.204548,-0.440940,,,,,,
4.205014,-0.878691,,,,,,
4.205479,-1.346990,,,,,,
4.205945,-1.611688,,,,,,
4.206410,-1.790280,,,,,,
4.206876,-1.906935,,,,,,
4.207341,-2.052125,,,,,,
4.207807,-2.167605,,,,,,
4.208272,-2.091066,,,,,,
4.208738,-1.927413,,,,,,
4.209203,-1.736400,,,,,,
4.209669,-1.424033,,,,,,
4.210134,-1.124086,,,,,,
4.210600,-0.850828,,,,,,
4.211065,-0.429862,,,,,,
4.211531,-0.120348,,,,,,
4.211996,-0.120348,,,,,,
4.212462,0.100877,,,,,,
4.212927,0.053880,,,,,,
4.213393,0.004196,,,,,,
4.213858,-0.052873,,,,,,
4.214324,-0.199237,,,,,,
4.214789,-0.381186,,,,,,
4.215255,-0.617853,,,,,,
4.215721,-0.949187,,,,,,
4.216186,-1.296803,,,,,,
4.216652,-1.691585,,,,,,
4.217117,-2.148638,,,,,,
4.217583,-2.403433,,,,,,
4.218048,-2.540734,,,,,,
4.218514,-2.641947,,,,,,
4.218979,-2.779416,,,,,,
4.219445,-2.893385,,,,,,
4.219910,-2.779248,,,,,,
4.220376,-2.779248,,,,,,
4.220841,-2.201846,,,,,,
4.221307,-1.780713,,,,,,
4.221772,-1.303349,,,,,,
4.222238,-0.866438,,,,,,
4.222703,-0.304982,,,,,,
4.223169,0.194202,,,,,,
4.223634,0.526711,,,,,,
4.224100,0.779995,,,,,,
4.224565,0.912261,,,,,,
4.225031,1.005585,,,,,,
4.225496,1.133822,,,,,,
4.225962,1.165881,,,,,,
4.226427,1.152285,,,,,,
4.226893,1.113680,,,,,,
4.227358,0.923003,,,,,,
4.227824,0.723934,,,,,,
4.228289,0.509422,,,,,,
4.228755,0.187320,,,,,,
4.229220,0.011078,,,,,,
4.229686,-0.010910,,,,,,
4.230152,0.008896,,,,,,
4.230617,0.024002,,,,,,
4.231083,-0.002182,,,,,,
4.231548,0.167681,,,,,,
4.232014,0.508080,,,,,,
4.232479,0.905547,,,,,,
4.232945,1.353368,,,,,,
4.233410,1.871687,,,,,,
4.233876,2.327565,,,,,,
4.234341,2.844541,,,,,,
4.234807,3.361517,,,,,,
4.235272,3.650217,,,,,,
4.235738,3.838209,,,,,,
4.236203,3.923476,,,,,,
4.236669,3.914076,,,,,,
4.237134,3.880842,,,,,,
4.237600,3.769726,,,,,,
4.238065,3.595163,,,,,,
4.238531,3.378973,,,,,,
4.238996,3.009033,,,,,,
4.239462,2.604852,,,,,,
4.239927,2.180194,,,,,,
4.240393,1.639048,,,,,,
4.240858,1.177295,,,,,,
4.241324,0.878859,,,,,,
4.241789,0.632959,,,,,,
4.242255,0.388571,,,,,,
4.242720,0.090806,,,,,,
4.243186,0.090806,,,,,,
4.243652,-0.004868,,,,,,
4.244117,0.140490,,,,,,
4.244583,0.357351,,,,,,
4.245048,0.651087,,,,,,
4.245514,0.921324,,,,,,
4.245979,1.247288,,,,,,
4.246445,1.638041,,,,,,
4.246910,1.827375,,,,,,
4.247376,1.926070,,,,,,
4.247841,1.920699,,,,,,
4.248307,1.838117,,,,,,
4.248772,1.754528,,,,,,
4.249238,1.614542,,,,,,
4.249703,1.429236,,,,,,
4.250169,1.226474,,,,,,
4.250634,0.915450,,,,,,
4.251100,0.513787,,,,,,
4.251565,0.513787,,,,,,
4.252031,-0.382193,,,,,,
4.252496,-0.820615,,,,,,
4.252962,-1.141039,,,,,,
4.253427,-1.358404,,,,,,
4.253893,-1.464652,,,,,,
4.254358,-1.631998,,,,,,
4.254824,-1.714580,,,,,,
4.255289,-1.582315,,,,,,
4.255755,-1.386770,,,,,,
4.256220,-1.137011,,,,,,
4.256686,-0.810544,,,,,,
4.257152,-0.520668,,,,,,
4.257617,-0.200244,,,,,,
4.258083,0.239857,,,,,,
4.258548,0.500023,,,,,,
4.259014,0.628092,,,,,,
4.259479,0.678279,,,,,,
4.259945,0.606104,,,,,,
4.260410,0.568505,,,,,,
4.260876,0.449668,,,,,,
4.261341,0.270741,,,,,,
4.261807,0.073350,,,,,,
4.262272,-0.195544,,,,,,
4.262738,-0.591333,,,,,,
4.263203,-0.983093,,,,,,
4.263669,-1.483955,,,,,,
4.264134,-1.963333,,,,,,
4.264600,-2.290639,,,,,,
4.265065,-2.547616,,,,,,
4.265531,-2.769680,,,,,,
4.265996,-3.046967,,,,,,
4.266462,-3.274571,,,,,,
4.266927,-3.285313,,,,,,
4.267393,-3.150530,,,,,,
4.267858,-2.953140,,,,,,
4.268324,-2.643458,,,,,,
4.268789,-2.347707,,,,,,
4.269255,-2.048936,,,,,,
4.269720,-1.602457,,,,,,
4.270186,-1.281361,,,,,,
4.270651,-1.107637,,,,,,
4.271117,-0.978393,,,,,,
4.271583,-0.964294,,,,,,
4.272048,-0.933745,,,,,,
4.272514,-0.942809,,,,,,
4.272979,-1.065171,,,,,,
4.273445,-1.154971,,,,,,
4.273910,-1.282872,,,,,,
4.274376,-1.282872,,,,,,
4.274841,-1.780377,,,,,,
4.275307,-2.086870,,,,,,
4.275772,-2.427436,,,,,,
4.276238,-2.595453,,,,,,
4.276703,-2.673335,,,,,,
4.277169,-2.705226,,,,,,
4.277634,-2.760281,,,,,,
4.278100,-2.796704,,,,,,
4.278565,-2.622309,,,,,,
4.279031,-2.281575,,,,,,
4.279496,-1.889143,,,,,,
4.279962,-1.380896,,,,,,
4.280427,-0.851499,,,,,,
4.280893,-0.324453,,,,,,
4.281358,0.317403,,,,,,
4.281824,0.861570,,,,,,
4.282289,1.209689,,,,,,
4.282755,1.448707,,,,,,
4.283220,1.542702,,,,,,
4.283686,1.596246,,,,,,
4.284151,1.590372,,,,,,
4.284617,1.472206,,,,,,
4.285083,1.335912,,,,,,
4.285548,1.144900,,,,,,
4.286014,0.817594,,,,,,
4.286479,0.460410,,,,,,
4.286945,0.060258,,,,,,
4.287410,-0.432883,,,,,,
4.287876,-0.758511,,,,,,
4.288341,-0.987289,,,,,,
4.288807,-1.125093,,,,,,
4.289272,-1.254337,,,,,,
4.289738,-1.402380,,,,,,
4.290203,-1.339605,,,,,,
4.290669,-1.112673,,,,,,
4.291134,-0.810880,,,,,,
4.291600,-0.392935,,,,,,
4.292065,0.088792,,,,,,
4.292531,0.508080,,,,,,
4.292996,1.057282,,,,,,
4.293462,1.614542,,,,,,
4.293927,1.970718,,,,,,
4.294393,2.233234,,,,,,
4.294858,2.394034,,,,,,
4.295324,2.522942,,,,,,
4.295789,2.684077,,,,,,
4.296255,2.725536,,,,,,
4.296720,2.730404,,,,,,
4.297186,2.730404,,,,,,
4.297651,2.528985,,,,,,
4.298117,2.308431,,,,,,
4.298583,2.033494,,,,,,
4.299048,1.625284,,,,,,
4.299514,1.313756,,,,,,
4.299979,1.117708,,,,,,
4.300445,0.938445,,,,,,
4.300910,0.769924,,,,,,
4.301376,0.525536,,,,,,
4.301841,0.440269,,,,,,
4.302307,0.536950,,,,,,
4.302772,0.722255,,,,,,
4.303238,0.979065,,,,,,
4.303703,1.332555,,,,,,
4.304169,1.617899,,,,,,
4.304634,1.975082,,,,,,
4.305100,2.392691,,,,,,
4.305565,2.392691,,,,,,
4.306031,2.673671,,,,,,
4.306496,2.653864,,,,,,
4.306962,2.556847,,,,,,
4.307427,2.490043,,,,,,
4.307893,2.344350,,,,,,
4.308358,2.138231,,,,,,
4.308824,1.942687,,,,,,
4.309289,1.662715,,,,,,
4.309755,1.310399,,,,,,
4.310220,0.954223,,,,,,
4.310686,0.508751,,,,,,
4.311151,0.129244,,,,,,
4.311617,-0.097520,,,,,,
4.312082,-0.286183,,,,,,
4.312548,-0.445304,,,,,,
4.313014,-0.648066,,,,,,
4.313479,-0.707149,,,,,,
4.313945,-0.568505,,,,,,
4.314410,-0.348455,,,,,,
4.314876,-0.033738,,,,,,
4.315341,0.387732,,,,,,
4.315807,0.761868,,,,,,
4.316272,1.158663,,,,,,
4.316738,1.652476,,,,,,
4.317203,1.929259,,,,,,
4.317669,2.057328,,,,,,
4.318134,2.079149,,,,,,
4.318600,1.997238,,,,,,
4.319065,1.950240,,,,,,
4.319531,1.866987,,,,,,
4.319996,1.715251,,,,,,
4.320462,1.572076,,,,,,
4.320927,1.322484,,,,,,
4.321393,0.990814,,,,,,
4.321858,0.690028,,,,,,
4.322324,0.283665,,,,,,
4.322789,-0.093828,,,,,,
