Rel_Time,System_Time,S6_EMG_1
10.141759,18:01:00.862,1.952590
10.142224,18:01:00.862,2.692134
10.142690,18:01:00.863,3.486732
10.143155,18:01:00.863,4.225940
10.143621,18:01:00.864,4.829862
10.144086,18:01:00.864,5.241932
10.144552,18:01:00.865,5.463661
10.145017,18:01:00.865,5.499916
10.145483,18:01:00.866,5.499916
10.145948,18:01:00.866,5.499916
10.146414,18:01:00.866,5.499916
10.146879,18:01:00.867,5.499916
10.147345,18:01:00.867,5.499916
10.147810,18:01:00.868,5.499916
10.148276,18:01:00.868,5.499916
10.148741,18:01:00.869,5.499916
10.149207,18:01:00.869,2.939879
10.149672,18:01:00.870,4.853696
10.150138,18:01:00.870,5.499916
10.150603,18:01:00.871,5.499916
10.151069,18:01:00.871,5.499916
10.151534,18:01:00.872,2.837156
10.152000,18:01:00.872,0.965972
10.152466,18:01:00.873,1.520546
10.152931,18:01:00.873,1.632334
10.153397,18:01:00.873,0.897322
10.153862,18:01:00.874,0.003189
10.154328,18:01:00.874,-0.685664
10.154793,18:01:00.875,-1.291264
10.155259,18:01:00.875,-2.042222
10.155724,18:01:00.876,-2.879454
10.156190,18:01:00.876,-3.521309
10.156655,18:01:00.877,-3.817731
10.157121,18:01:00.877,-3.861036
10.157586,18:01:00.878,-3.756634
10.158052,18:01:00.878,-3.517952
10.158517,18:01:00.879,-3.055863
10.158983,18:01:00.879,-2.382788
10.159448,18:01:00.879,-1.664561
10.159914,18:01:00.880,-0.965301
10.160379,18:01:00.880,-0.279133
10.160845,18:01:00.881,0.357015
10.161310,18:01:00.881,0.923003
10.161776,18:01:00.882,1.508461
10.162241,18:01:00.882,2.165087
10.162707,18:01:00.883,2.867369
10.163172,18:01:00.883,3.541955
10.163638,18:01:00.884,4.096361
10.164103,18:01:00.884,4.464622
10.164569,18:01:00.885,4.719753
10.165034,18:01:00.885,5.478096
10.165500,18:01:00.886,5.499916
10.165966,18:01:00.886,5.499916
10.166431,18:01:00.886,5.499916
10.166897,18:01:00.887,5.499916
10.167362,18:01:00.887,5.499916
10.167828,18:01:00.888,5.499916
10.168293,18:01:00.888,5.499916
10.168759,18:01:00.889,5.499916
10.169224,18:01:00.889,2.584543
10.169690,18:01:00.890,2.220813
10.170155,18:01:00.890,5.290440
10.170621,18:01:00.891,5.499916
10.171086,18:01:00.891,5.499916
10.171552,18:01:00.892,2.815000
10.172017,18:01:00.892,-0.514458
10.172483,18:01:00.893,-0.466789
10.172948,18:01:00.893,-0.232471
10.173414,18:01:00.893,-0.944320
10.173879,18:01:00.894,-2.081834
10.174345,18:01:00.894,-3.094133
10.174810,18:01:00.895,-3.971145
10.175276,18:01:00.895,-4.919661
10.175741,18:01:00.896,-5.487663
10.176207,18:01:00.896,-5.493034
10.176672,18:01:00.897,-5.493706
10.177138,18:01:00.897,-5.494209
10.177603,18:01:00.898,-5.494209
10.178069,18:01:00.898,-5.494545
10.178534,18:01:00.899,-5.494545
10.179000,18:01:00.899,-5.494713
10.179466,18:01:00.900,-5.494545
10.179931,18:01:00.900,-5.494881
10.180397,18:01:00.900,-5.281209
10.180862,18:01:00.901,-4.815763
10.181328,18:01:00.901,-4.301137
10.181793,18:01:00.902,-3.723064
10.182259,18:01:00.902,-3.148013
10.182724,18:01:00.903,-2.576654
10.183190,18:01:00.903,-1.999588
10.183655,18:01:00.904,-1.515679
10.184121,18:01:00.904,-1.219089
10.184586,18:01:00.905,-1.040162
10.185052,18:01:00.905,-0.842435
10.185517,18:01:00.906,-0.550042
10.185983,18:01:00.906,-0.273594
10.186448,18:01:00.906,-0.150561
10.186914,18:01:00.907,-0.172717
10.187379,18:01:00.907,-0.204944
10.187845,18:01:00.908,-0.247913
10.188310,18:01:00.908,-0.438590
10.188776,18:01:00.909,-0.743404
10.189241,18:01:00.909,-0.918639
10.189707,18:01:00.910,-0.945159
10.190172,18:01:00.910,-1.034287
10.190638,18:01:00.911,-1.328359
10.191103,18:01:00.911,-1.772656
10.191569,18:01:00.912,-2.269657
10.192034,18:01:00.912,-2.752895
10.192500,18:01:00.913,-3.249226
10.192966,18:01:00.913,-3.856168
10.193431,18:01:00.913,-4.589166
10.193897,18:01:00.914,-5.302861
10.194362,18:01:00.914,-5.492027
10.194828,18:01:00.915,-5.493874
10.195293,18:01:00.915,-5.494209
10.195759,18:01:00.916,-5.494713
10.196224,18:01:00.916,-5.494545
10.196690,18:01:00.917,-5.494545
10.197155,18:01:00.917,-5.494713
10.197621,18:01:00.918,-5.494881
10.198086,18:01:00.918,-5.494881
10.198552,18:01:00.919,-5.494713
10.199017,18:01:00.919,-5.494881
10.199483,18:01:00.920,-5.494881
10.199948,18:01:00.920,-5.494881
10.200414,18:01:00.920,-4.948196
10.200879,18:01:00.921,-4.407218
10.201345,18:01:00.921,-3.874464
10.201810,18:01:00.922,-3.341711
10.202276,18:01:00.922,-2.782605
10.202741,18:01:00.923,-2.201846
10.203207,18:01:00.923,-1.672953
10.203672,18:01:00.924,-1.299321
10.204138,18:01:00.924,-1.096559
10.204603,18:01:00.925,-0.994507
10.205069,18:01:00.925,-0.862913
10.205534,18:01:00.926,-0.638331
10.206000,18:01:00.926,-0.442283
10.206466,18:01:00.927,-0.419120
10.206931,18:01:00.927,-0.558434
10.207397,18:01:00.927,-0.759518
10.207862,18:01:00.928,-0.981750
10.208328,18:01:00.928,-1.240909
10.208793,18:01:00.929,-1.516182
10.209259,18:01:00.929,-1.674632
10.209724,18:01:00.930,-1.708537
10.210190,18:01:00.930,-1.782727
10.210655,18:01:00.931,-1.984146
10.211121,18:01:00.931,-2.131853
10.211586,18:01:00.932,-2.187076
10.212052,18:01:00.932,-2.421225
10.212517,18:01:00.933,-2.978820
10.212983,18:01:00.933,-3.706950
10.213448,18:01:00.933,-4.398657
10.213914,18:01:00.934,-4.997711
10.214379,18:01:00.934,-5.479606
10.214845,18:01:00.935,-5.493370
10.215310,18:01:00.935,-5.494209
10.215776,18:01:00.936,-5.494209
10.216241,18:01:00.936,-5.494713
10.216707,18:01:00.937,-5.494545
10.217172,18:01:00.937,-5.494713
10.217638,18:01:00.938,-5.494881
10.218103,18:01:00.938,-5.494881
10.218569,18:01:00.939,-5.494881
10.219034,18:01:00.939,-5.103120
10.219500,18:01:00.940,-4.285023
10.219966,18:01:00.940,-3.377630
10.220431,18:01:00.940,-2.460838
10.220897,18:01:00.941,-1.711894
10.221362,18:01:00.941,-1.110658
10.221828,18:01:00.942,-0.472831
10.222293,18:01:00.942,0.254795
10.222759,18:01:00.943,0.984771
10.223224,18:01:00.943,1.633341
10.223690,18:01:00.944,2.142260
10.224155,18:01:00.944,2.504814
10.224621,18:01:00.945,2.792844
10.225086,18:01:00.945,3.119142
10.225552,18:01:00.946,3.504524
10.226017,18:01:00.946,3.836194
10.226483,18:01:00.947,3.983230
10.226948,18:01:00.947,3.959731
10.227414,18:01:00.947,3.860365
10.227879,18:01:00.948,3.715679
10.228345,18:01:00.948,3.499153
10.228810,18:01:00.949,3.277592
10.229276,18:01:00.949,3.195346
10.229741,18:01:00.950,3.219181
10.230207,18:01:00.950,3.154559
10.230672,18:01:00.951,2.900099
10.231138,18:01:00.951,2.522774
10.231603,18:01:00.952,2.522774
10.232069,18:01:00.952,1.588022
10.232534,18:01:00.953,1.045197
10.233000,18:01:00.953,0.377829
10.233466,18:01:00.954,-0.393103
10.233931,18:01:00.954,-1.143893
10.234397,18:01:00.954,-1.800183
10.234862,18:01:00.955,-2.408469
10.235328,18:01:00.955,-3.079194
10.235793,18:01:00.956,-3.769055
10.236259,18:01:00.956,-3.769055
10.236724,18:01:00.957,-4.460929
10.237190,18:01:00.957,-4.450187
10.237655,18:01:00.958,-4.304326
10.238121,18:01:00.958,-3.994476
10.238586,18:01:00.959,-3.463737
10.239052,18:01:00.959,-2.786465
10.239517,18:01:00.960,-1.959304
10.239983,18:01:00.960,-0.881376
10.240448,18:01:00.960,0.148882
10.240914,18:01:00.961,0.148882
10.241379,18:01:00.961,0.725612
10.241845,18:01:00.962,0.963958
10.242310,18:01:00.962,1.595071
10.242776,18:01:00.963,2.331258
10.243241,18:01:00.963,2.868040
10.243707,18:01:00.964,3.221195
10.244172,18:01:00.964,3.514595
10.244638,18:01:00.965,3.791882
10.245103,18:01:00.965,4.112810
10.245569,18:01:00.966,4.112810
10.246034,18:01:00.966,4.880552
10.246500,18:01:00.967,5.094392
10.246966,18:01:00.967,5.176303
10.247431,18:01:00.967,5.202487
10.247897,18:01:00.968,5.205844
10.248362,18:01:00.968,5.155489
10.248828,18:01:00.969,5.107820
10.249293,18:01:00.969,5.177646
10.249759,18:01:00.970,5.342138
10.250224,18:01:00.970,5.342138
10.250690,18:01:00.971,5.332067
10.251155,18:01:00.971,5.121248
10.251621,18:01:00.972,4.869474
10.252086,18:01:00.972,4.557946
10.252552,18:01:00.973,4.144869
10.253017,18:01:00.973,3.618997
10.253483,18:01:00.974,3.043946
10.253948,18:01:00.974,2.528985
10.254414,18:01:00.974,2.094926
10.254879,18:01:00.975,2.094926
10.255345,18:01:00.975,1.144228
10.255810,18:01:00.976,0.616175
10.256276,18:01:00.976,0.309010
10.256741,18:01:00.977,0.288533
10.257207,18:01:00.977,0.444968
10.257672,18:01:00.978,0.720912
10.258138,18:01:00.978,1.146578
10.258603,18:01:00.979,1.743450
10.259069,18:01:00.979,2.432975
10.259534,18:01:00.980,3.083558
10.260000,18:01:00.980,3.661631
10.260466,18:01:00.981,4.196735
10.260931,18:01:00.981,4.681987
10.261397,18:01:00.981,5.149447
10.261862,18:01:00.982,5.498573
10.262328,18:01:00.982,5.499916
10.262793,18:01:00.983,5.499916
10.263259,18:01:00.983,5.499916
10.263724,18:01:00.984,5.499916
10.264190,18:01:00.984,5.499916
10.264655,18:01:00.985,5.499916
10.265121,18:01:00.985,5.499916
10.265586,18:01:00.986,5.499916
10.266052,18:01:00.986,5.499916
10.266517,18:01:00.987,5.499916
10.266983,18:01:00.987,5.499916
10.267448,18:01:00.987,5.499916
10.267914,18:01:00.988,5.499916
10.268379,18:01:00.988,5.499916
10.268845,18:01:00.989,5.499916
10.269310,18:01:00.989,5.499916
10.269776,18:01:00.990,5.499916
10.270241,18:01:00.990,5.499916
10.270707,18:01:00.991,5.499916
10.271172,18:01:00.991,5.499916
10.271638,18:01:00.992,5.499916
10.272103,18:01:00.992,5.499916
10.272569,18:01:00.993,5.499916
10.273034,18:01:00.993,2.275196
10.273500,18:01:00.994,0.622217
10.273966,18:01:00.994,1.083803
10.274431,18:01:00.994,1.094209
10.274897,18:01:00.995,0.492638
10.275362,18:01:00.995,-0.227436
10.275828,18:01:00.996,-0.789731
10.276293,18:01:00.996,-1.127443
10.276759,18:01:00.997,-1.260716
10.277224,18:01:00.997,-1.252995
10.277690,18:01:00.998,-1.132815
10.278155,18:01:00.998,-0.893797
10.278621,18:01:00.999,-0.494987
10.279086,18:01:00.999,-0.027527
10.279552,18:01:01.000,0.344930
10.280017,18:01:01.000,0.632624
10.280483,18:01:01.001,0.916289
10.280948,18:01:01.001,1.173770
10.281414,18:01:01.001,1.346654
10.281879,18:01:01.002,1.487480
10.282345,18:01:01.002,1.628641
10.282810,18:01:01.003,1.729686
10.283276,18:01:01.003,1.747478
10.283741,18:01:01.004,1.652811
10.284207,18:01:01.004,1.462470
10.284672,18:01:01.005,1.256687
10.285138,18:01:01.005,1.125765
10.285603,18:01:01.006,1.044358
10.286069,18:01:01.006,0.896818
10.286534,18:01:01.007,0.591669
10.287000,18:01:01.007,0.152911
10.287466,18:01:01.008,-0.334859
10.287931,18:01:01.008,-0.835386
10.288397,18:01:01.008,-1.365286
10.288862,18:01:01.009,-1.869337
10.289328,18:01:01.009,-2.220813
10.289793,18:01:01.010,-2.463523
10.290259,18:01:01.010,-2.768002
10.290724,18:01:01.011,-3.196353
10.291190,18:01:01.011,-3.701747
10.291655,18:01:01.012,-4.219226
10.292121,18:01:01.012,-4.723949
10.292586,18:01:01.013,-5.270298
10.293052,18:01:01.013,-5.491188
10.293517,18:01:01.014,-5.493538
10.293983,18:01:01.014,-5.494041
10.294448,18:01:01.014,-5.494209
10.294914,18:01:01.015,-5.494545
10.295379,18:01:01.015,-5.494545
10.295845,18:01:01.016,-5.494545
10.296310,18:01:01.016,-5.494545
10.296776,18:01:01.017,-5.494713
10.297241,18:01:01.017,-5.494713
10.297707,18:01:01.018,-5.494713
10.298172,18:01:01.018,-5.494881
10.298638,18:01:01.019,-5.494881
10.299103,18:01:01.019,-5.495048
10.299569,18:01:01.020,-5.494881
10.300034,18:01:01.020,-5.494881
10.300500,18:01:01.021,-5.494713
10.300966,18:01:01.021,-5.415991
10.301431,18:01:01.021,-4.910430
10.301897,18:01:01.022,-4.340749
10.302362,18:01:01.022,-3.723903
10.302828,18:01:01.023,-3.157748
10.303293,18:01:01.023,-2.720668
10.303759,18:01:01.024,-2.431464
10.304224,18:01:01.024,-2.254719
10.304690,18:01:01.025,-2.125139
10.305155,18:01:01.025,-1.961990
10.305621,18:01:01.026,-1.769970
10.306086,18:01:01.026,-1.664897
10.306552,18:01:01.027,-1.721965
10.307017,18:01:01.027,-1.888808
10.307483,18:01:01.028,-2.105501
10.307948,18:01:01.028,-2.369863
10.308414,18:01:01.028,-2.704219
10.308879,18:01:01.029,-3.018097
10.309345,18:01:01.029,-3.208774
10.309810,18:01:01.030,-3.340536
10.310276,18:01:01.030,-3.557061
10.310741,18:01:01.031,-3.900649
10.311207,18:01:01.031,-4.322789
10.311672,18:01:01.032,-4.769100
10.312138,18:01:01.032,-5.241596
10.312603,18:01:01.033,-5.492195
10.313069,18:01:01.033,-5.494041
10.313534,18:01:01.034,-5.494545
10.314000,18:01:01.034,-5.494545
10.314466,18:01:01.035,-5.494545
10.314931,18:01:01.035,-5.494545
10.315397,18:01:01.035,-5.494881
10.315862,18:01:01.036,-5.495216
10.316328,18:01:01.036,-5.495048
10.316793,18:01:01.037,-5.495048
10.317259,18:01:01.037,-5.495048
10.317724,18:01:01.038,-5.495216
10.318190,18:01:01.038,-5.495048
10.318655,18:01:01.039,-5.495048
10.319121,18:01:01.039,-5.494881
10.319586,18:01:01.040,-5.494881
10.320052,18:01:01.040,-5.494881
10.320517,18:01:01.041,-5.494881
10.320983,18:01:01.041,-5.494881
10.321448,18:01:01.041,-5.495048
10.321914,18:01:01.042,-5.495048
10.322379,18:01:01.042,-5.494881
10.322845,18:01:01.043,-5.495216
10.323310,18:01:01.043,-5.494881
10.323776,18:01:01.044,-5.495048
10.324241,18:01:01.044,-5.142733
10.324707,18:01:01.045,-4.779507
10.325172,18:01:01.045,-4.342596
10.325638,18:01:01.046,-3.856840
10.326103,18:01:01.046,-3.485222
10.326569,18:01:01.047,-3.307805
10.327034,18:01:01.047,-3.237476
10.327500,18:01:01.048,-3.199710
10.327966,18:01:01.048,-3.211460
10.328431,18:01:01.048,-3.274907
10.328897,18:01:01.049,-3.271046
10.329362,18:01:01.049,-3.116457
10.329828,18:01:01.050,-2.914702
10.330293,18:01:01.050,-2.822217
10.330759,18:01:01.051,-2.834806
10.331224,18:01:01.051,-2.875257
10.331690,18:01:01.052,-2.967910
10.332155,18:01:01.052,-3.148348
10.332621,18:01:01.053,-3.434699
10.333086,18:01:01.053,-3.834852
10.333552,18:01:01.054,-4.257664
10.334017,18:01:01.054,-4.615518
10.334483,18:01:01.055,-4.910765
10.334948,18:01:01.055,-5.228336
10.335414,18:01:01.055,-5.491691
10.335879,18:01:01.056,-5.494377
10.336345,18:01:01.056,-5.494377
10.336810,18:01:01.057,-5.494881
10.337276,18:01:01.057,-5.494713
10.337741,18:01:01.058,-5.411627
10.338207,18:01:01.058,-4.956924
10.338672,18:01:01.059,-4.297948
10.339138,18:01:01.059,-3.576699
10.339603,18:01:01.060,-2.946258
10.340069,18:01:01.060,-2.370871
10.340534,18:01:01.061,-1.802365
10.341000,18:01:01.061,-1.210193
10.341466,18:01:01.062,-0.583108
10.341931,18:01:01.062,0.058244
10.342397,18:01:01.062,0.650752
10.342862,18:01:01.063,1.149935
10.343328,18:01:01.063,1.555459
10.343793,18:01:01.064,1.871351
10.344259,18:01:01.064,2.134874
10.344724,18:01:01.065,2.439017
10.345190,18:01:01.065,2.850584
10.345655,18:01:01.066,3.296056
10.346121,18:01:01.066,3.635950
10.346586,18:01:01.067,3.775433
10.347052,18:01:01.067,3.767041
10.347517,18:01:01.068,3.712490
10.347983,18:01:01.068,3.588785
10.348448,18:01:01.068,3.362860
10.348914,18:01:01.069,3.245029
10.349379,18:01:01.069,3.245029
10.349845,18:01:01.070,3.829816
10.350310,18:01:01.070,4.087297
10.350776,18:01:01.071,4.161151
10.351241,18:01:01.071,4.125902
10.351707,18:01:01.072,3.992630
10.352172,18:01:01.072,3.767376
10.352638,18:01:01.073,3.459541
10.353103,18:01:01.073,3.024140
10.353569,18:01:01.074,2.593774
10.354034,18:01:01.074,2.593774
10.354500,18:01:01.075,2.133532
10.354966,18:01:01.075,1.851209
10.355431,18:01:01.075,1.485969
10.355897,18:01:01.076,1.264073
10.356362,18:01:01.076,1.398016
10.356828,18:01:01.077,1.827039
10.357293,18:01:01.077,2.396719
10.357759,18:01:01.078,3.088930
10.358224,18:01:01.078,3.932204
10.358690,18:01:01.079,3.932204
10.359155,18:01:01.079,5.497230
10.359621,18:01:01.080,5.499916
10.360086,18:01:01.080,5.499916
10.360552,18:01:01.081,5.499916
10.361017,18:01:01.081,5.499916
10.361483,18:01:01.082,5.499916
10.361948,18:01:01.082,5.499916
10.362414,18:01:01.082,5.499916
10.362879,18:01:01.083,5.499916
10.363345,18:01:01.083,5.499916
10.363810,18:01:01.084,5.499916
10.364276,18:01:01.084,5.499916
10.364741,18:01:01.085,5.499916
10.365207,18:01:01.085,5.499916
10.365672,18:01:01.086,5.499916
10.366138,18:01:01.086,5.499916
10.366603,18:01:01.087,5.499916
10.367069,18:01:01.087,5.499916
10.367534,18:01:01.088,5.499916
10.368000,18:01:01.088,5.499916
10.368466,18:01:01.089,5.499916
10.368931,18:01:01.089,5.499916
10.369397,18:01:01.089,5.499916
10.369862,18:01:01.090,5.499916
10.370328,18:01:01.090,5.499916
10.370793,18:01:01.091,5.499916
10.371259,18:01:01.091,5.499916
10.371724,18:01:01.092,5.499916
10.372190,18:01:01.092,5.499916
10.372655,18:01:01.093,5.499916
10.373121,18:01:01.093,5.499916
10.373586,18:01:01.094,5.499916
10.374052,18:01:01.094,5.499916
10.374517,18:01:01.095,1.306035
10.374983,18:01:01.095,1.081117
10.375448,18:01:01.095,1.146578
10.375914,18:01:01.096,0.562463
10.376379,18:01:01.096,-0.039948
10.376845,18:01:01.097,-0.238682
10.377310,18:01:01.097,-0.139315
10.377776,18:01:01.098,0.107256
10.378241,18:01:01.098,0.515297
10.378707,18:01:01.099,1.108309
10.379172,18:01:01.099,1.734051
10.379638,18:01:01.100,2.246662
10.380103,18:01:01.100,2.717983
10.380569,18:01:01.101,3.246708
10.381034,18:01:01.101,3.844251
10.381500,18:01:01.102,5.389807
10.381966,18:01:01.102,5.499916
10.382431,18:01:01.102,5.499916
10.382897,18:01:01.103,5.499916
10.383362,18:01:01.103,5.499916
10.383828,18:01:01.104,5.499916
10.384293,18:01:01.104,5.499916
10.384759,18:01:01.105,5.499916
10.385224,18:01:01.105,5.499916
10.385690,18:01:01.106,5.499916
10.386155,18:01:01.106,5.499916
10.386621,18:01:01.107,5.499916
10.387086,18:01:01.107,5.499916
10.387552,18:01:01.108,5.499916
10.388017,18:01:01.108,5.499916
10.388483,18:01:01.109,5.499916
10.388948,18:01:01.109,5.499916
10.389414,18:01:01.109,5.499916
10.389879,18:01:01.110,5.499916
10.390345,18:01:01.110,5.499916
10.390810,18:01:01.111,5.499916
10.391276,18:01:01.111,5.499916
10.391741,18:01:01.112,5.499916
10.392207,18:01:01.112,5.499916
10.392672,18:01:01.113,5.499916
10.393138,18:01:01.113,5.499916
10.393603,18:01:01.114,0.851835
10.394069,18:01:01.114,-0.628763
10.394534,18:01:01.115,-0.170031
10.395000,18:01:01.115,-0.225086
10.395466,18:01:01.116,-0.878019
10.395931,18:01:01.116,-1.463142
10.396397,18:01:01.116,-1.615045
10.396862,18:01:01.117,-1.408087
10.397328,18:01:01.117,-1.013977
10.397793,18:01:01.118,-0.460410
10.398259,18:01:01.118,0.289204
10.398724,18:01:01.119,1.222446
10.399190,18:01:01.119,2.367849
10.399655,18:01:01.120,5.493202
10.400121,18:01:01.120,5.499916
10.400586,18:01:01.121,5.499916
10.401052,18:01:01.121,5.499916
10.401517,18:01:01.122,5.499916
10.401983,18:01:01.122,5.499916
10.402448,18:01:01.122,5.499916
10.402914,18:01:01.123,5.499916
10.403379,18:01:01.123,5.499916
10.403845,18:01:01.124,5.499916
10.404310,18:01:01.124,5.499916
10.404776,18:01:01.125,5.499916
10.405241,18:01:01.125,5.499916
10.405707,18:01:01.126,5.499916
10.406172,18:01:01.126,5.499916
10.406638,18:01:01.127,5.499916
10.407103,18:01:01.127,5.499916
10.407569,18:01:01.128,5.499916
10.408034,18:01:01.128,5.499916
10.408500,18:01:01.129,5.499916
10.408966,18:01:01.129,5.499916
10.409431,18:01:01.129,5.499916
10.409897,18:01:01.130,5.499916
10.410362,18:01:01.130,5.499916
10.410828,18:01:01.131,5.499916
10.411293,18:01:01.131,5.499916
10.411759,18:01:01.132,5.499916
10.412224,18:01:01.132,5.499916
10.412690,18:01:01.133,5.499916
10.413155,18:01:01.133,5.499916
10.413621,18:01:01.134,5.499916
10.414086,18:01:01.134,5.499916
10.414552,18:01:01.135,5.499916
10.415017,18:01:01.135,5.499916
10.415483,18:01:01.136,5.499916
10.415948,18:01:01.136,5.499916
10.416414,18:01:01.136,5.499916
10.416879,18:01:01.137,5.499916
10.417345,18:01:01.137,5.499916
10.417810,18:01:01.138,5.499916
10.418276,18:01:01.138,5.499916
10.418741,18:01:01.139,5.499916
10.419207,18:01:01.139,5.499916
10.419672,18:01:01.140,5.499916
10.420138,18:01:01.140,5.499916
10.420603,18:01:01.141,5.499916
10.421069,18:01:01.141,5.497230
10.421534,18:01:01.142,5.449561
10.422000,18:01:01.142,5.409277
10.422466,18:01:01.143,5.369665
10.422931,18:01:01.143,5.329381
10.423397,18:01:01.143,5.290776
10.423862,18:01:01.144,5.251499
10.424328,18:01:01.144,5.213230
10.424793,18:01:01.145,5.174960
10.425259,18:01:01.145,5.131655
10.425724,18:01:01.146,5.093721
10.426190,18:01:01.146,-3.469947
10.426655,18:01:01.147,-5.483635
10.427121,18:01:01.147,-5.491859
10.427586,18:01:01.148,-5.493034
10.428052,18:01:01.148,-5.494041
10.428517,18:01:01.149,-5.494041
10.428983,18:01:01.149,-5.494209
10.429448,18:01:01.149,-5.494545
10.429914,18:01:01.150,-5.494713
10.430379,18:01:01.150,-5.494713
10.430845,18:01:01.151,-5.494713
10.431310,18:01:01.151,-5.494881
10.431776,18:01:01.152,-5.494881
10.432241,18:01:01.152,-5.494881
10.432707,18:01:01.153,-5.494881
10.433172,18:01:01.153,-5.494881
10.433638,18:01:01.154,-5.495048
10.434103,18:01:01.154,-5.494881
10.434569,18:01:01.155,-5.494881
10.435034,18:01:01.155,-5.495048
10.435500,18:01:01.156,-5.494881
10.435966,18:01:01.156,-5.495048
10.436431,18:01:01.156,-5.494881
10.436897,18:01:01.157,-5.495048
10.437362,18:01:01.157,-5.495216
10.437828,18:01:01.158,-5.495048
10.438293,18:01:01.158,-5.495048
10.438759,18:01:01.159,-5.495216
10.439224,18:01:01.159,-5.495048
10.439690,18:01:01.160,-5.495048
10.440155,18:01:01.160,-5.495048
10.440621,18:01:01.161,-5.495048
10.441086,18:01:01.161,-5.495048
10.441552,18:01:01.162,-5.495048
10.442017,18:01:01.162,-5.495048
10.442483,18:01:01.163,-5.495048
10.442948,18:01:01.163,-5.495048
10.443414,18:01:01.163,-5.495216
10.443879,18:01:01.164,-5.495216
10.444345,18:01:01.164,-5.495216
10.444810,18:01:01.165,-5.495048
10.445276,18:01:01.165,-5.495048
10.445741,18:01:01.166,-5.495048
10.446207,18:01:01.166,-5.495048
10.446672,18:01:01.167,-5.494881
10.447138,18:01:01.167,-5.495216
10.447603,18:01:01.168,-5.495216
10.448069,18:01:01.168,-5.495048
10.448534,18:01:01.169,-5.495048
10.449000,18:01:01.169,-5.495048
10.449466,18:01:01.170,-5.495048
10.449931,18:01:01.170,-5.495048
10.450397,18:01:01.170,-5.495216
10.450862,18:01:01.171,-5.495216
10.451328,18:01:01.171,-5.495048
10.451793,18:01:01.172,-5.495048
10.452259,18:01:01.172,-5.495216
10.452724,18:01:01.173,-5.495216
10.453190,18:01:01.173,-5.495048
10.453655,18:01:01.174,-5.495216
10.454121,18:01:01.174,-5.495048
10.454586,18:01:01.175,-5.495216
10.455052,18:01:01.175,-5.495216
10.455517,18:01:01.176,-5.495216
10.455983,18:01:01.176,-5.495216
10.456448,18:01:01.176,-5.495048
10.456914,18:01:01.177,-5.495216
10.457379,18:01:01.177,-5.495216
10.457845,18:01:01.178,-5.495048
10.458310,18:01:01.178,-5.495216
10.458776,18:01:01.179,-5.495216
10.459241,18:01:01.179,-5.495216
10.459707,18:01:01.180,-5.495216
10.460172,18:01:01.180,-5.494881
10.460638,18:01:01.181,-5.495048
10.461103,18:01:01.181,-5.495048
10.461569,18:01:01.182,-5.494881
10.462034,18:01:01.182,-4.660502
10.462500,18:01:01.183,-4.660502
10.462966,18:01:01.183,-2.434653
10.463431,18:01:01.183,-1.324331
10.463897,18:01:01.184,-0.269062
10.464362,18:01:01.184,0.740047
10.464828,18:01:01.185,1.748821
10.465293,18:01:01.185,2.768673
10.465759,18:01:01.186,3.729442
10.466224,18:01:01.186,4.521355
10.466690,18:01:01.187,5.127626
10.467155,18:01:01.187,5.127626
10.467621,18:01:01.188,5.499916
10.468086,18:01:01.188,5.499916
10.468552,18:01:01.189,5.499916
10.469017,18:01:01.189,5.499916
10.469483,18:01:01.190,5.499916
10.469948,18:01:01.190,5.499916
10.470414,18:01:01.190,5.499916
10.470879,18:01:01.191,5.499916
10.471345,18:01:01.191,5.499916
10.471810,18:01:01.192,5.499916
10.472276,18:01:01.192,5.499916
10.472741,18:01:01.193,5.499916
10.473207,18:01:01.193,5.499916
10.473672,18:01:01.194,4.845304
10.474138,18:01:01.194,4.171221
10.474603,18:01:01.195,3.533730
10.475069,18:01:01.195,2.864012
10.475534,18:01:01.196,2.146120
10.476000,18:01:01.196,1.514168
10.476466,18:01:01.197,1.514168
10.476931,18:01:01.197,1.014313
10.477397,18:01:01.197,1.055604
10.477862,18:01:01.198,1.252323
10.478328,18:01:01.198,1.615717
10.478793,18:01:01.199,2.085863
10.479259,18:01:01.199,2.486351
10.479724,18:01:01.200,2.782101
10.480190,18:01:01.200,3.051331
10.480655,18:01:01.201,3.334661
10.481121,18:01:01.201,3.334661
10.481586,18:01:01.202,4.069841
10.482052,18:01:01.202,4.580774
10.482517,18:01:01.203,5.078279
10.482983,18:01:01.203,5.484474
10.483448,18:01:01.203,5.499916
10.483914,18:01:01.204,5.499916
10.484379,18:01:01.204,5.499916
10.484845,18:01:01.205,5.499916
10.485310,18:01:01.205,5.499916
10.485776,18:01:01.206,5.499916
10.486241,18:01:01.206,5.499916
10.486707,18:01:01.207,5.499916
10.487172,18:01:01.207,5.499916
10.487638,18:01:01.208,5.499916
10.488103,18:01:01.208,5.499916
10.488569,18:01:01.209,5.499916
10.489034,18:01:01.209,5.499916
10.489500,18:01:01.210,5.499916
10.489966,18:01:01.210,5.499916
10.490431,18:01:01.210,5.499916
10.490897,18:01:01.211,5.499916
10.491362,18:01:01.211,5.499916
10.491828,18:01:01.212,5.499916
10.492293,18:01:01.212,5.499916
10.492759,18:01:01.213,5.499916
10.493224,18:01:01.213,5.499916
